8590.235128,4901.786141
7788.258007,8336.503234
5263.246529,5178.467847
7460.494782,9196.127334
2082.756558,4473.165958
7429.346279,323.26043
7380.950178,9399.198867
6228.42711,2047.541291
200.8089376,378.7294449
3028.581529,8914.915697
3454.08907,9520.176524
3944.267532,4638.665121
677.7157715,6009.051568
560.2020024,4204.265133
6653.089122,9053.338682
6573.217536,5969.443317
6680.769594,9995.699318
2624.888408,3950.344131
892.7430864,3860.186601
7522.68504,6833.139809
580.2653803,953.471259
4504.961296,2060.688396
5484.805048,7122.795084
461.5160954,153.4812836
8086.973328,6299.669509
3771.828749,5976.718508
620.4794222,6196.456607
7316.331512,9777.62093
2638.671566,6916.470056
7035.672312,8630.33242
2931.084043,5011.570488
3839.569606,1891.931397
7739.966811,1861.560717
324.3456245,3933.768903
7654.878764,3392.293349
9166.180346,7154.699765
3636.670868,6002.597454
7392.437144,5380.596233
5324.505029,5319.361913
5300.241608,3685.297666
341.0798579,5879.599195
3465.999161,9736.641033
9520.870401,3245.566644
2815.099965,9613.394339
7866.473127,1561.442596
3218.638149,5861.973926
2222.927014,481.596465
962.0879991,3152.888341
8916.578649,3726.599329
5162.292342,4511.846721
4571.672455,1091.695768
5790.05955,4585.71941
1847.822254,8233.015392
2273.668603,1509.863111
4657.553177,2017.258024
906.0055143,5414.332935
3137.566579,9835.576627
4503.19728,3682.409633
5444.459681,833.7086631
6794.854318,8555.6816
5335.437482,7529.696951
9062.922392,2639.801741
1647.612595,888.3345624
9023.402255,1449.796653
7234.352084,9464.652482
5251.810547,1665.255845
8443.937706,1459.000652
8090.683339,4308.217825
8476.328301,8025.760994
8314.903844,2830.641871
3979.763791,1756.326193
8752.075623,8562.507351
9568.353814,4233.594946
7149.743701,3947.750775
7634.403172,8059.545876
7546.95639,8041.055597
812.6471537,4645.83899
1114.365092,3962.974191
7509.509122,1438.068415
8271.768684,1388.940836
1856.251838,2615.325615
8493.650923,7428.714548
5954.532638,7177.328435
8245.384748,6253.936771
8317.17034,8012.289057
5616.82975,7299.876365
5347.730051,4495.466791
4380.22495,8640.152053
6843.900737,6138.385385
5819.602969,1548.510821
2715.170635,3740.499095
4963.515614,6738.991481
4794.656097,5720.099469
7548.217009,6440.763863
5822.07816,1725.000311
6002.53882,7819.55458
8856.903781,2236.148736
2123.420651,1652.840319
2801.503937,7400.103848
6817.316603,7970.453171
8138.030871,7070.077307
2702.743614,6945.303734
3778.607493,9566.224033
